,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
2217,1454,0,nan,KevBaile,Z,And... the insane clown currently occupying the oval office doubles down on his insanity--with help from @FoxNews.,
2218,1455,0,"GOP, POUTS, SCOTUS",schotts,Z,That's asinine.,
2219,1455,1,"GOP, POUTS, SCOTUS",schotts,Z,@SenateDems will filibuster every Trump or other nominee.,Trump|| 
2220,1456,0,trump,doobie_gillis,Z,@FBI @CIA I don't want to be an it.,
2221,1456,1,trump,doobie_gillis,Z,You're never gonna make us be it's.,
2222,1456,2,trump,doobie_gillis,Z,is an it.,
2223,1456,3,trump,doobie_gillis,Z,Get over yourselves.,
2224,1456,4,trump,doobie_gillis,Z,Win the fucking war already.,
2225,1457,0,nan,stop_trump_ryan,Z,"Ivanka Trump and Jared Kushner are paying $15,000 a month for their Washington home via @WSJ",Ivanka Trump and Jared Kushner|| Washington|| 
2226,1458,0,nan,NHLFlyera,Z,I wouldn't be surprised if Trump was involved in this decision,Trump|| 
2227,1459,0,"crookedhillary, fakenews",TreeFarmer812,Z,Oh.. Ok...,Ok|| 
2228,1459,1,"crookedhillary, fakenews",TreeFarmer812,Z,Remember up by 60?One of my all time favorite poll...DNC= Scumbags,Scumbags|| 
2229,1460,0,nan,teigland_cindy,Z,Donald Trump is going to flip out over the latest New Yorker cover via @motherjones,Donald Trump|| New Yorker|| 
2230,1461,0,Panorama,ToastersForever,Z,"""Is Marine Le Pen a threat to France?",Marine Le Pen|| France|| 
2231,1461,1,Panorama,ToastersForever,Z,"We head to the Kremlin to ask Trump, who refused to speak to us because he wasn't there.""",Kremlin|| Trump|| 
2232,1462,0,nan,PastorKarlos_,Z,Trump Locks Horns With House Freedom Caucus,Trump Locks Horns|| House Freedom Caucus|| 
2233,1463,0,nan,WeAIIWin,Z,"@HAGOODMANAUTHOR Multi-decade political candidacies/politician experience and “Most Qualified Person Ever™,” ran worse campaign than apolitical newbie Trump.",Multi-decade|| Qualified Person Ever|| Trump|| 
2234,1464,0,nan,Mightymouth5413,Z,Looks like Trump is not afraid of the TRUTH- all associates agree testify- what's the hold up?,Trump|| TRUTH|| 
2235,1465,0,nan,FatherCharley,Z,"Read this article, it is mind-boggling stupid.",
2236,1465,1,nan,FatherCharley,Z,Liberals have completely abandoned the Scientific Method.,Scientific Method|| 
2237,1465,2,nan,FatherCharley,Z,Board-game playing is now 'science',
2238,1466,0,nan,sue220154,Z,"@realDonaldTrump @FoxNews @FBI apr 1st..To date, multiple intelligence agencies have confirmed direct communication between members of the Trump campaign and Russian intel",Trump|| Russian|| 
2239,1467,0,auspol,MinhKular,Z,Turnbull minister invokes penalty rates to defend travel allowance via @smh,
2240,1468,0,nan,Franky_Banky,Z,@Kathy_in_KY @MichaelRWarren @maggieNYT just like Rice turned over spy reports to Hussein to undermine Trump,Rice|| Hussein|| Trump|| 
2241,1469,0,CNN,mayeauribe,Z,White House releases first lady Melania Trump's official portrait by via @c0nvey,White House|| Melania Trump's|| 
2242,1470,0,"Media, Media",TerryJMcMurray,Z,"mitchellvii: The calls Trump CRAZY so often for telling the TRUTH, one must wonder what seems so CRAZY about the TRUTH to the ?",Trump CRAZY|| TRUTH|| CRAZY|| TRUTH|| 
2243,1471,0,nan,vnuek,Z,Dems force Republicans to take 'nuclear option' to confirm Gorsuch,Republicans|| Gorsuch|| 
2244,1472,0,nan,meeggiiee,Z,She looks like she can't understand what someone's just said to her.,
2245,1472,1,nan,meeggiiee,Z,"""Bitch whaaa""",
2246,1473,0,nan,kakabouie,Z,New Tribalism Spreads in Trump’s Washington - The Wall Street Journal,New Tribalism Spreads in Trump’s Washington|| The Wall Street Journal|| 
2247,1474,0,nan,e2pilot,Z,@pleviak That's why it's called Politics,Politics|| 
2248,1475,0,nan,george12100,Z,Why Colluder Susan Smiling?,Colluder Susan Smiling|| 
2249,1475,1,nan,george12100,Z,4 Her Dispecable Role Of Cooking Bad-Politics W DeceptionThrough Her Mentor Liar Bama?,Mentor Liar Bama|| 
2250,1475,2,nan,george12100,Z,Women Victimized By Obama,Women Victimized By Obama|| 
2251,1476,0,nan,SHS_2015_1997,Z,@_michaelbrooks ??,
2252,1476,1,nan,SHS_2015_1997,Z,“Trump donates his Q1 salary to the National Park Service”,Q1|| National Park Service|| 
2253,1477,0,nan,chuckmorsespeak,Z,Chuck Morse Speaks : Trump Will Succeed by Dismantling as Much as Build...,Chuck Morse Speaks|| Trump|| Succeed by Dismantling|| Much|| Build|| 
2254,1478,0,nan,KDScioscia,Z,President Donald Trump Donates Part of Salary to Park Service via @BreitbartNews,Park Service|| 
2255,1479,0,nan,Interradeserta,Z,Will Susan Rice or Obama do time for this uncovered felony?,Susan Rice|| Obama|| 
2256,1479,1,nan,Interradeserta,Z,This is now bigger than Watergate!,Watergate|| 
2257,1479,2,nan,Interradeserta,Z,President Trump was right with his tweet!,President Trump|| 
2258,1480,0,nan,NigeriasCrown,Z,This shit trash?,
2259,1481,0,"politics, nascar",EqlF03,Z,South Carolina: Constitutional/Permitless Carry Bill Up for Floor Vote this Week (Legislation),South Carolina: Constitutional/Permitless Carry Bill|| Floor Vote|| Week (Legislation|| 
2260,1482,0,nan,KarlaWSimon,Z,has everyone noticed that the covers of The New Yorker and The Economist both feature Trump playing golf?,The New Yorker and The Economist|| Trump|| 
2261,1483,0,nan,montgomery_new,Z,Trump donating salary to National Park Service,National Park Service|| 
2262,1484,0,nan,frivgame,Z,(Financial News) Trump administration moves to combat H-1B visa fraud with increased site visits,(Financial News) Trump|| H-1B|| 
2263,1485,0,nan,GemMar333,Z,@Kevin_FTW @ToweringDwarf @2ALAW @bradcrain @SandraTXAS @GaetaSusan @ConstanceQueen8 @JrcheneyJohn @SpecialKMB1969 @DebFreedomVoice @jojoh888 @FreedomChild3 @Miami4Trump In 2011 Obama went after Trump when Trump asked him to prove his birthplace.,2011 Obama|| Trump|| Trump|| 
2264,1485,1,nan,GemMar333,Z,2013 is when Trump was thinking about running.,Trump|| 
2265,1485,2,nan,GemMar333,Z,6/15 Ran,6/15 Ran|| 
2266,1486,0,"politics, nascar",EqlF03,Z,Wisconsin: Urge your State Legislators to Co-Sponsor Important Right to Carry Bill!,Wisconsin: Urge|| State Legislators|| Co-Sponsor Important Right|| Carry Bill|| 
2267,1486,1,"politics, nascar",EqlF03,Z,(Legislation),
2268,1487,0,nan,dailyrecorder,Z,Trump declares April 2-8 as National Crime Victims’ Rights Week,April 2-8|| National Crime Victims’ Rights Week|| 
2269,1487,1,nan,dailyrecorder,Z,Monitoring Desk @dailyrecorder,Monitoring Desk|| 
2270,1487,2,nan,dailyrecorder,Z,"April 4, 2017","April 4, 2017|| "
2271,1488,0,laradiodecoachinggolf,OSgustara,Z,CoachPUERTA: Woman 'shocked' after being filmed while urinating on Trump golf course,CoachPUERTA: Woman|| Trump|| 
2272,1489,0,AssemblyLineEOs,aseedinthewind,Z,This erosion of democracy into fascism is happening so fast that it requires .,
2273,1489,1,AssemblyLineEOs,aseedinthewind,Z,"In 100 days, will America recognize itself?",America|| 
2274,1490,0,Fed,Trendplayer007,Z,Green is world’s reserve currency- as result controls world Markets-it’s time to chop their fingers,Markets-it’s|| 
2275,1491,0,nan,Roses_4_Thorns,Z,Trump Just Declared A New National Holiday — Obama Would NEVER Do This!,Declared|| New National Holiday|| Obama|| 
2276,1491,1,nan,Roses_4_Thorns,Z,"— Mad World News (MadWorldNews) April 3, …",Mad World News (MadWorldNews) April 3|| 
2277,1492,0,"SaveOurStations, pubmedia",iamrodean,Z,Don't let Trump gut public media.,Trump|| 
2278,1492,1,"SaveOurStations, pubmedia",iamrodean,Z,by signing the petition urging Congress to fund local :,Congress|| 
2279,1493,0,nan,Maneenutju,Z,First lady Melania Trump gets her official White House portrait cnni,Melania Trump|| White House|| 
2280,1494,0,nan,spRas_,Z,"Oh look, another elitist libtard freaking out over a cartoon frog.",
2281,1494,1,nan,spRas_,Z,Sure glad Hillary helped demonize Trump supporters.,Hillary|| Trump|| 
2282,1495,0,nan,GratefulisMandy,Z,Sad and true!,
2283,1496,0,nan,Jglendab,Z,New York Attorney General Schneiderman directly challenges Trump over energy efficiency,New York Attorney General Schneiderman|| Trump|| 
2284,1497,0,nan,suh_Spence,Z,"If trump can be president w/ zero experience, you may be in luck",
2285,1498,0,NYC,ImagineEquities,Z,NY Attorney General Suing Trump Administration Over Energy Efficiency,NY Attorney General Suing Trump Administration|| Energy Efficiency|| 
2286,1499,0,nan,NewsOfMideast,Z,Trump's white supremacists and KKK members are blaming Susan Rice and Barack Obama for Trump being a traitor,Susan Rice and Barack Obama|| Trump|| 
2287,1500,0,nan,phlubup,Z,"Next time don't vote for the guy backed by weirdo right wing ""think tanks"".",
2288,1500,1,nan,phlubup,Z,"Also, we told you so.",
2289,1500,2,nan,phlubup,Z,Freedom!,
2290,1500,3,nan,phlubup,Z,????,
2291,1501,0,nan,bambi380,Z,Just like he did birtherism.,
2292,1502,0,nan,Homulillies,Z,"@rabihalameddine @RealGDT You complain a lot about Trump's inmigration policies for guys with their papers in order, unless...",Trump's|| 
2293,1503,0,nan,jaxnmelody,Z,"@joybahar Yeah, Obama, the SCANDELESS POTUS, the gift that KEEPS ON GIVING",Yeah|| Obama|| SCANDELESS POTUS|| KEEPS ON GIVING|| 
2294,1504,0,nan,mc_christi1,Z,@JV39102127 @ItIzBiz This is where things go awry w trump supporters.,
2295,1504,1,nan,mc_christi1,Z,Rice had the authority IF it was her.,
2296,1504,2,nan,mc_christi1,Z,And farkas wasn't even employed at the time,
2297,1505,0,nan,KairuWangombe,Z,Reminds me of the ghosts in Michael Jackson's thriller album,Michael Jackson's|| 
2298,1506,0,nan,Luv_Da_USA,Z,@not_a_ten @SocialPowerOne1 She is like Jim Baker.,Jim Baker|| 
2299,1506,1,nan,Luv_Da_USA,Z,She believes God chose Trump &  we'll be cursed 3 generatns if disagree- who she think is?,God|| Trump|| 
2300,1507,0,nan,Ben_Linus64,Z,"Considering Manafort, Page and Flynn are all now under counterintelligence investigation, I'd say her actions were appropriate.",Considering Manafort|| Page and Flynn|| I'd|| 
2301,1508,0,nan,Della807,Z,Trump can pull money from his businesses whenever he wants — without ever telling us via @HuffPostPol,
2302,1509,0,nan,themanATLAS,Z,Dear Donald Trump supporters.,Dear Donald Trump|| 
2303,1509,1,nan,themanATLAS,Z,Your president is stealing your money.,
2304,1510,0,nan,bhendricks72013,Z,INTERESTING...SAME NTL PARKS HE WANTS TO DRILL 4 OIL?,INTERESTING...SAME NTL PARKS|| WANTS|| DRILL 4 OIL|| 
2305,1510,1,nan,bhendricks72013,Z,?Trump donates first-quarter salary to National Park Service,National Park Service|| 
2306,1511,0,Brexit,droitanglais,Z,BBC News - : UK sets out plans to replace all EU laws,BBC News|| UK|| EU|| 
2307,1512,0,nan,zaoyang,Z,2/ What if the trump surge is a mirage?,
2308,1512,1,nan,zaoyang,Z,Major reform is dead and cannot increase debt due to Byrd's rule.,Byrd's|| 
2309,1513,0,nan,NewWhiteKnight,Z,"@NancyRHM @melnina708 ...claims call for extraordinary evidence, and even if Trump were the worst human being on the face of the planet, it would still be next...",Trump|| 
2310,1514,0,nan,Zeepertje,Z,These 6 Top Republicans are Being Funded By SOROS to Obstruct Trump,6 Top Republicans|| Funded By SOROS|| Obstruct Trump|| 
2311,1515,0,nan,drs10909,Z,@JulianAssange @MintPressNews Gross.,Gross|| 
2312,1515,1,nan,drs10909,Z,But Trump is total ?,Trump|| 
2313,1515,2,nan,drs10909,Z,and it's driving people out if their gourds.,
2314,1516,0,"LeftistLawlessness, tcot, maga",Vets4Liberty,Z,"Rice requested to unmask names of Trump transition officials, sources say",Trump|| 
2315,1517,0,nan,MartLangd,Z,@realDonaldTrump @WhiteHouse National Security Expert Blows Trump’s ‘Unmasking’ Claims Out of the Water,Water|| 
2316,1518,0,"enlightenment, psychology, religion, spiritual, politics, stlouis, stl",RealJohnSimms,Z,"Ignorance is bliss, truth and reality may make you mad - John Simms",John Simms|| 
2317,1519,0,nan,MWLautamo,Z,"@JimmyA_Shook1s @debbyrne52 @KOSDFF @rieth_damon @SenFeinstein This isn't about proficiency, it's about politics and ideology.",
2318,1519,1,nan,MWLautamo,Z,GOP judge theft from Obama must be met with fierce retaliation.,Obama|| 
2319,1520,0,nan,akanoyton,Z,@qans1990 @PeggyMunson1 @billmaher Bernie and Trump were the only Presidential candidates that did not release their tax returns.,Bernie and Trump|| Presidential|| 
2320,1520,1,nan,akanoyton,Z,I wonder why?,
2321,1521,0,nan,KrofchikLaura,Z,"@PoliticsNewz Must be something in it for Trump or his family, wouldn't do it otherwise.",Must|| Trump|| 
2322,1521,1,nan,KrofchikLaura,Z,Or maybe he's lying again!,
2323,1522,0,nan,Roodhouse,Z,Mar-a-Lago isn't just Trump's vacation spot  it's his second White House,Trump's|| White House|| 
2324,1523,0,"AltFacts, Trump",JakesForLuck,Z,More like a bribe to stop tweeting out actual crowd sizes.,
2325,1524,0,nan,nichomaingi,Z,Donald Trump says US is 'very much behind' Egypt's Sisi,Donald Trump|| US|| Egypt's Sisi|| 
2326,1525,0,nan,LasVegasNvBlog,Z,Wynton Marsalis speaks out on Trump's proposed arts funding cuts,Wynton Marsalis|| Trump's|| 
2327,1526,0,PoliticsampCurrentEvents,besnri,Z,Islamic Fundamentalism in Egyptian Politics - Barry Rubin |...,Islamic Fundamentalism in Egyptian Politics|| Barry Rubin|| 
2328,1527,0,nan,elena_conway,Z,@cj_disabledVet Can you believe this shit ?,
2329,1528,0,nan,OHMOONDANCE,Z,Trump v. the Earth via @tnyCloseRead,Earth|| 
2330,1529,0,nan,sueaross,Z,Why?,
2331,1529,1,nan,sueaross,Z,She wants no part of the WH.,WH|| 
2332,1529,2,nan,sueaross,Z,Does it include her dancing pole?,
2333,1530,0,nan,Tom1247,Z,@crl_fitzpatrick I think you're right - another example where tit-for-tat partisan politics works poorly.,
2334,1531,0,nan,AficionadoYash,Z,Why business is greener than Trump,Trump|| 
2335,1532,0,FLOTUS,MEH957,Z,Does anyone actually know what Melania Trump does on a daily basis?,Melania Trump|| 
2336,1533,0,nan,AddInfoOrg,Z,WATCH: Trump Praises And Shakes Hands With Brutal Dictator After Previously Insulting…,WATCH: Trump Praises And Shakes Hands|| Brutal Dictator|| Previously Insulting|| 
2337,1534,0,nan,TBPInvictus,Z,Motor Vehicle sales cratering (under Trump).,Motor Vehicle|| Trump|| 
2338,1534,1,nan,TBPInvictus,Z,Sad!,
2339,1535,0,nan,geometryfan,Z,Trump's business dealings just got even murkier via @MotherJones,
2340,1536,0,nan,slavojzyzzek,Z,"Taking in gay refugees from Chechnya would probably be fine -- would shore up support for Trump, and they're not going to have kids",Chechnya|| Trump|| 
2341,1537,0,nan,louissinc2,Z,@MotherJones part of Trump fam enrichment scheme -helps justify doubling Mar-a-Lago mbr fees + club mbrs get walk-on ops w/WH reality show!,Trump|| Mar-a-Lago|| 
2342,1538,0,nan,NakedBlunch,Z,@seanspicer Two words for you: Merrick Garland.,Two|| Merrick Garland|| 
2343,1538,1,nan,NakedBlunch,Z,"You remember him, don't you?",
2344,1539,0,nan,SparkBStrategy,Z,"Trump administration moves to combat H-1B visa fraud with increased site visits: H-1B season kicked off on Monday,…",H-1B|| H-1B|| 
2345,1540,0,nan,Realityshaken,Z,"What a fine ""Christian"" ""lady.""","""Christian|| "
2346,1540,1,nan,Realityshaken,Z,(She wants us to burn in hell for eternity.),
2347,1540,2,nan,Realityshaken,Z,"""FundamentalistZealot",
2348,1541,0,nan,itsmeJohnStokes,Z,MSNBC LAUGHS AT TRUMP WHEN HE RUNS AND THEN MELTDOWN WHEN HE WINS!,MSNBC LAUGHS AT TRUMP|| RUNS|| MELTDOWN|| WINS|| 
2349,1541,1,nan,itsmeJohnStokes,Z,via @YouTube,
2350,1542,0,economy,GustavoSBR,Z,Trump administration moves to combat H-1B visa fraud with increased site visits @financial,H-1B|| 
2351,1543,0,nan,67wjj,Z,"@EJDionne @ThePlumLineGS Trump nor any of his inner circle have experience in governing, nor in legislation, and it shows every day + Americans despise liars.",Trump|| Americans|| 
2352,1544,0,nan,DTeambanning,Z,"Trump: If China Doesn't Take Care of N Korea, 'We Will' via @Newsmax",
2353,1545,0,nan,KeenGaze,Z,"&gt;""They spied on trump BY ACCIDENT!""",ACCIDENT|| 
2354,1545,1,nan,KeenGaze,Z,Then weren't all names masked?,
2355,1546,0,Trumpwad,EatStayFly,Z,@mitchellvii Trump's version of reality is very different to those who check facts and think for themselves.,Trump's|| 
2356,1547,0,Texas,spencerwriter,Z,A failure could have lessons for Trump via @nbcnews,Trump|| 
2357,1548,0,nan,npnikk,Z,"Sisi, Xi, and Democracy: The Weekend Behind, the Week Ahead",Week Ahead|| 
2358,1549,0,nan,shopgirlrawesom,Z,"@Search_deeply @TEN_GOP @SarahHuckabee Duh, you dont need to google when the FBI and Intel committees all said LIVE and on TV that TRUMP ADMIN IS Under investigation for COLLUSION",FBI and Intel|| LIVE|| TV|| TRUMP ADMIN|| COLLUSION|| 
2359,1550,0,liberals,007sCordwainer,Z,"So it's out, @potus44 is such a wimp he needed women to do his fighting",
2360,1551,0,nan,huerfanito33,Z,"@markknoller @PressSec Just Secret Service golf carts cost $16K, and they had to pay trump this expense.",Secret Service|| 
2361,1552,0,nan,crewislife,Z,RT @joemygod Christian Activist: God Will Curse The Children And Grandchildren Of Trump’s Opponents [VIDEO],Christian Activist: God|| 
2362,1553,0,nan,ClizBiz,Z,And who would know better?,
2363,1554,0,nan,MusicLoverWrld,Z,Killer Mike defends Kanye West's meeting with Donald Trump,Killer Mike|| Kanye West's|| Donald Trump|| 
2364,1555,0,nan,FIMonterey,Z,@realDonaldTrump @JamesComeyFBI @scotus EIGHT OF YOUR RUSSIAN PALS HAVE BEEN ASSASSINATED!!,EIGHT|| RUSSIAN PALS|| ASSASSINATED|| 
2365,1555,1,nan,FIMonterey,Z,You are dangerous,
2366,1556,0,nan,TammyHuntley69,Z,Trump administration sets sights on net neutrality - Mobile World Live,Mobile World Live|| 
2367,1557,0,nan,tecasse,Z,it just hit me.,
2368,1557,1,nan,tecasse,Z,this is nepotism.,
2369,1557,2,nan,tecasse,Z,well if she can work with her father how come @YourSoul17 can't work here at my clinic with her mother?,
2370,1558,0,nan,Hitthetopics,Z,"@WhatWouldJaneD0 Hi there, how would u feel about a video debate (not live) with a Trump supporter who believes spygate?",Trump|| 
2371,1558,1,nan,Hitthetopics,Z,We'd love to have u,
2372,1559,0,nan,mgcsooner,Z,In short--THEY WERE SPYING ON TRUMP!,SPYING ON TRUMP|| 
2373,1560,0,nan,MisAtomicBomb,Z,"@AJEnglish @parosemena Damn demagogues politics, XXI century socialism is SHIT",XXI|| SHIT|| 
2374,1561,0,nan,wagnerblair,Z,"@AJEnglish @parosemena Damn demagogues politics, XXI century socialism is SHIT",
2375,1562,0,nan,ClaudetteFrech1,Z,@FoxNews @SarahHuckabee not do they want them in their neighborhoods!,
2376,1562,1,nan,ClaudetteFrech1,Z,If you don t like it here then get out.,
2377,1562,2,nan,ClaudetteFrech1,Z,We want Trump to succeed,Trump|| 
2378,1563,0,nan,TomHiter,Z,"@JohnKStahlUSA They have, so far, and trhey won't quit, unless WE stop them!",
2379,1563,1,nan,TomHiter,Z,"Trump may help, but prob.",
2380,1563,2,nan,TomHiter,Z,not.,
2381,1563,3,nan,TomHiter,Z,"It's up to us, the people.",
2382,1564,0,nan,Kris_at_Vizion,Z,National Archives Tells the White House to Save All of President Trump’s Tweets,National Archives Tells|| White House|| Save|| President Trump’s Tweets|| 
